company,city,product,header,review,mark,date,link
rosgosstrah,Москва,Каско,"1 день ГАИ, 2 день записаться на осмотр, 3 осмотр, 4 день -оформление документов, и это по 3-4 часа в очередях, отношение хамское, спросить не у кого не чего нельзя","ответы одни и те же, не кому работать, один в отпуске, другой на выезде, третий в декрете и тд. И это за те деньги которые я плачу по КАСКО!! НЕНАВЯЗЧИВЫЙ СОВЕТСКИЙ СЕРВИС называется... Ничего не изменилось. На сайте РОСГОСТРАХА есть такая ссылка ""Если вы не нашли ответа на интересующий вас вопрос ниже, то позвоните нам по бесплатным телефонам: 0530... ",1.0,26 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/156640/?page=539
rosgosstrah,Новосибирск,ОСАГО,3 месяца назад был оформлен полис ОСАГО на 3 месяца. Подошел срок продления полиса. ,"Но сотрудники офисов активно отказывались продливать полис, перекидывая из одного офиса в другой. В итоге срок действия страховки истек, а помочь мне так и не смогли! В единой справочной ответили, что теперь стоимость продления будет та же что и оформить полис с нуля. Для чего вообще возвращаться в РГС? Ни за что не буду больше страховаться в РГС!!... ",1.0,26 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/156591/?page=539
rosgosstrah,Иваново,ОСАГО,"В 2014 году страховался по ОСАГО в РосгосСТРАХЕ, взяли 6332 рубля (на одно лицо). Мол, коэффициенты, бла-бла-бла, ну я и повелся. ","В этом году прихожу в другую страховую компанию, мне говорят, что за тот год максимальный тариф был 3900, т.е. мне сделали скидку за безаварийность до 3300 и 3000 положили себе в карман (так мне объяснили). Не постеснялись даже на полисе напечатать 6332 рубля и выдать чек. В этом году в этой другой крупной страховой компании насчитали полис почти за... ",1.0,26 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/156543/?page=539
rosgosstrah,Барнаул,Обслуживание,"В памятке был написан адрес где можно поставить прививку при наступлении страхового случая (укус клеща), как раз около моего дома, в итоге здесь отказали, пришлось ехать на другой конец города","бардак в компании, пол дня потеряла, никогда больше не буду с ними связываться и другим не советую",1.0,26 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/156524/?page=539
rosgosstrah,Красноярск,ОСАГО,Страховался в РГС с 1998 года на ОСАГО когда она была еще необязательной. То есть за эти годы выплатил им наверное стоимость своей машины не знаю не счистал. ,"И вот впервые обратился за выплатой по страховке. Тоесть в меня въехали, я невиноват но по новому правилу я получать должен деньги не в компании виновника аварии а в своей ""родимой"". Отдал документы и через двадцать дней мне на карту щедрой рукой РГС свалилось аж 5 200 рублей. СПАСИБО, ОБЛАГОТЕТЕЛЬСТВОВАЛИ! Их эксперт написал к возмещению ущерба повреждения:... ",1.0,26 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/156522/?page=539
rosgosstrah,Москва,ОСАГО,"За прошлое ДТП (мне помели крыло и повредили ксеноновую фару) выплатили 25 т.р. Ремонт обошелся чуть дороже (фара стоит очень дорого), но в целом я был удовлетворен.","Решил продлить ОСАГО в этому году, но не смог. Страховать меня отказались без страхования жизни. Это особенно бредово, т.к. жизнь компания страхует в РЕСО за своей счет, но это мало кого волнует.",2.0,21 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155953/?page=541
rosgosstrah,Москва,Каско,Легкая вмятина вместо ремонта одой кузовной детали без справки только покраска дефекта.,"Огорчен от ""юридической уловки"" используемой в договоре.п 11.1.1 Стандартного страхования ТС без справки ГиБДД по каско - ""..в течение действия договра страхования, в случае повреждения лакокрасочного покрытия не более одной детали кузова ТС..."" страховая оплачивает только покраску, т.е. закрасит дефект без предварительного выравнивания. Ремонт (шпаклевка... ",1.0,20 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155899/?page=541
rosgosstrah,Москва,ОСАГО,"Сегодня оформлял страховой полис ОСАГО. машина 36 региона(Воронеж),и до сегодняшнего случая никогда ,как сегодня ,меня не унижали.. ","Оформлял страховку в офисе продаж ,, Рязанский проспект,,и без оформлении дополнительной страховки жизни мне было отказано в оформлении представителем страховой компании ООО, Росгосстрах,,а именно ,Исмагиловой Г. Г, Сказала, что без дополнительного страхования жизни, автомобиль не страхуем..Я попросил официальный документ на такое решение , на , что... ",1.0,19 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155767/?page=541
rosgosstrah,Санкт-Петербург,ОСАГО,произошло дтп. у внедорожника нет морды.ремонта тысяч на двести.,РОСГОССТРАХ выплатил быстро (месяц после дтп) 120 тысяч максимум возможное по старой страховке осаго.Дальше суд с виновником...,5.0,19 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155692/?page=542
rosgosstrah,Тамбов,ОСАГО,"Пытался оформить полис ОСАГО в офисе Росгострах в г.Рассказово на два автомобиля, начало истории 28 декабря2014, без договора фортуна авто даже разговаривать не хотят","после споров, сказали пиши заявление по форме РСА(заявление не дали)скачал сам с сайта РСА заполнил принес к ним в офис,подписали сказали через 30дней оформим, вызвал сотрудников полиции росгострах закрыли офис на инкасацию. , а вы пробовали писать по данному поводу? я пробовал, прокуратура прислала что даный вопрос не в их компитенции и передал мою... ",1.0,19 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155662/?page=542
rosgosstrah,Иркутск,Обслуживание,"Произошёл страховой случай,при заявлении о дтп сказали ждать окончания суда,документы мол принимать не будем! ",Прошло время дождавшись окончания суда по приходу в офис оказалось 4 машины уже подали бумаги в тоже время когда мне отказали!В итоге выплаты не хватило!!! Теперь предстоит суд и ждать денег от виновника. Вот зачем она там сидит такая милая красивая? P/S являюсь клиентом очень долго...теперь ни ногой туда!,1.0,19 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155661/?page=542
rosgosstrah,Краснодар,ОСАГО,"Росгосстрах совсем бессовестная контора. При расторжении договора по ОСАГО (при продаже автомобиля) они обязаны в течении 3-х недель по закону возратить остаток денег, уплаченных за страховку. ","У меня уже прошло 4 месяца, никто ничего не возращает. Через их саппорт на сайте пишу претензии, вообще никто не отвечает. По-видимому тихо решили скрысить мои деньги. А что, курочка по зёрнышку... Тут 2,5 т.р., там тыщу, люди стерпят, главное их благосостояние. Это я уже молчу про навязанные услуги (дополнительное страхование при покупке полиса ОСАГО),... ",1.0,19 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155650/?page=542
rosgosstrah,Краснодар,Обслуживание,10.04.2015 после 3 дневных попыток мне удалось попасть в кабинет в ст. Динская по Ул. Чапаева для оформления ОСАГО,"сотрудница сразу молча дала договор страхования жизни, я отказалась и понеслось... В итоге подала заявление на оформление осаго (бланков в офисе и на официальном сайте нет, ищите где хотите таков ответ хамки которая там работает, таких тварей я в своей жизни не встречала, нет слов передать ее поведение, такое впечатление что именно от этого зависит... ",1.0,18 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155621/?page=542
rosgosstrah,Симферополь,ОСАГО,"произошёл страховой случай, звоню в горячую линию мне говоря так как в Крыму нету оценочных экспертов приезжайте в Новороссийск это ближайшее место оценки ",я объясняю что в одну сторону 500км и + пором 2500руб в каждую сторону + как минимум 2 убитых рабочих дня. ответ мы не чего не знаем у нас такая политика.  так нафига продовать осаго если вы немо жите их обслужить!,1.0,17 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155460/?page=543
rosgosstrah,Бийск,ОСАГО,Навязывали с ОСАГО договор страхования жизни...согласился. ,"Напечатали полис ОСАГО, всё оформили - попросил заключить договор страхования жизни на 2 дня ))) Сразу в отказ - полис ОСАГО испорчен бла бла бла понабежала охрана.",1.0,17 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155449/?page=543
rosgosstrah,Курск,Каско,"Ударили машину на парковке - по видео нашли виновника, машина застрахована по КАСКО. Несмотря на то что удар был такой силы что переставило машину",отказали в возмещении клапана вентиляции салона под бампером в месте удара!! Написали нельзя отнести к рассматриваемому событию - как внутренняя деталь повредилась - господь знает видимо.Не в полной мере выплачивают страховое возмещение при малейшей возможности находят безумные формулировки и экономят на клиентах.,1.0,15 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155263/?page=543
rosgosstrah,Пенза,ОСАГО,"Сегодня пришла получать новый полис. Страховалась в этой компании уже много лет. Сегодня мне сказали: вашего менеджера нет, приходите когда он будет. ","Я говорю я страхуюсь не у васи, не у пети, а в компании. Ну ладно сейчас посмотрим документы, посчитаем. Даю старый полис, другие документы и карту техосмотра, пройденного у официального диллера. - Я с таким техосмотр ничего вам делать не буду! - Почему? - А не хочу! - Это не причина. - Причин много! - Например? - Считайте вы не проходите у меня фейсконтроль!... ",1.0,14 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155203/?page=544
rosgosstrah,Москва,ОСАГО,"В январе 2015г. у меня случился страховой случай. Мой автомобиль стоял на стоянке, рядом парковалась другая машина и задела мне бемпер. Вызвали ДПС получил справку. ","В январе 2015 подал все документы по страховому случаю в ООО РОСГОССТРАХ. Сейчас заканчивается май месяц а мои документы все еще рассматривают. Номер страхового дела 10774575. Хочу сейчас застраховать дом, но в этой ""конторе"" больше страховаться не буду, т.к. случись чего, не получишь никакого возмещения.",1.0,14 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155142/?page=544
rosgosstrah,Иркутск,ОСАГО,"попал в дтп, обратился в свою ск ""росгосстрах"" подал документы, все как положено, стал ждать и отслеживать на сайте ход дела, три дня назад по делу приняли положительное решение","ради интереса звоню, говорят все отлично завтра ждите деньги, денег нет, звоню снова ответ тот же, завтра ждите и вот сейчас снова позвонил сказали 15 выплатят, сколько можно кормить завтраками? Сумму ущерба не кто ни знает, говорят узнаете после выплаты, не удивлюсь если заплатят копейки",1.0,14 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/155125/?page=544
rosgosstrah,Москва,ОСАГО,"Попал в ДТП. Виновник был застрахован в другой СК, но по новым правилам надо обращаться в свою. Выплатили 7.000 руб. вместо 39.000 руб. по расчету независимой экспертизы. ","Пришлось несколько месяцев судиться, чтобы вернуть свои деньги. В отместку за выигранное дело в суде РОСГОССТРАХ передал ложные сведения в РСА, и они повысили мне КБМ до еденицы, аж на 30%!! В центральном офисе на ул. Киевской 7, даже не пожелали вдаваться в подробности. Мол, это в РСА вам поставили такой коэффициент, туда и идите. (короче-просто послали).... ",1.0,08 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/154617/?page=546
rosgosstrah,Сургут,ОСАГО,"Ущерб по факту 128 000, выплата 20 000","Оплата ущерба за счет виновника, у него страховая РОСГОССТРАХ. Выплатили 20000 рублей, по факту за ремонт и зап. части бампера а/м AUDI 128000 руб.",1.0,07 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/154503/?page=546
rosgosstrah,Калининград,Обслуживание,"Звонили в call центр уточняли о виде страхования по номеру страхового полиса котоый пришел по смс, человек который страховался попал в тяжелую жизненную ситуацию, лежит в больнице. ","Родственники пытались получить хоть какую то информацию. Сотрудники переключали друг на друга раз 10 а то и 12. Интересно почему нельзя посадить одного работника, обеспечить и базой данных и чтобы один единственный человек владел всей ситуацией. Просто ужасно ничего не добиться получается.",1.0,07 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/154368/?page=546
rosgosstrah,Москва,ОСАГО,Сегодня купил ОСАГО в Мытищах,"понравилось:вежливо и быстро,+страхование жизни,дешевле чем в других СК даже без допов.",5.0,05 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/154122/?page=547
rosgosstrah,Новый Уренгой,ОСАГО,Номер выплатного дела 0011154268. Подал документы 01.04.2015г сегодня 02.05.2015г срок вышел 21 апреля. ,"До сих пор тишина,в ответ- документы на рассмотрении. Кто подскажет что делать в подобной ситуации ?",1.0,02 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153893/?page=548
rosgosstrah,Санкт-Петербург,Каско,"Во дворе кто-то умышленно повредил машину, процарапав сразу 2 элемента. Обратился за возмещением по КАСКО и предоставил все необходимые документы из полиции. ","Заодно предъявил свежее повреждения двери (видимо, кто-то в меня открыл свою дверь). По непонятным причинам по обоим делам получил отказ.Общение со специалистами даже не прояснили ситуацию. Никогда в жизни больше не буду страховаться в данной компании",1.0,02 мая 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153888/?page=548
rosgosstrah,Саратов,ОСАГО,"Доброго времени суток.  09.04.2015 года в юридический отдел компании Росгосстрах по адресу г. Саратов, ул Аэропорт дом 1 отдал оригинал исполнительного листа (сумма ущерба 55361 рублей 28 копеек)","копию решения суда, реквизиты для перевода денежных средств. Сотрудник компании расписался с расшифровкой подписи на копии ИЛ о приемке документа. Выплатное дело №9742956.По состоянию на 30.04.2015 по указанным мной реквизитам не произведено выплат денежных средств.Прошу дать ответ почему не исполняется решение суда? А также прошу ускорить процесс... ",2.0,29 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153608/?page=548
rosgosstrah,Москва,ОСАГО,"Добрый день, попала в ДТП у моей машины повреждения 3 детали под покраску и антенна под замену... причем капот, крыша и дверь багажника..","выплатили так, что хватит только на капот.",1.0,29 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153606/?page=549
rosgosstrah,Москва,ОСАГО,"Добрый день. Кратко изложу свою ситуацию. (Дело №10771240). 21.01.15 попала в ДТП, где стала пострадавшей","удар пришёлся мне сзади в стоящий автомобиль под стрелку на светофоре, в результате чего я въехала впереди стоящий автомобиль, разбиты задний и передний бампера, замятие крышки багажника. 25.01.15 обратилась в свою страховую компанию ""Росгосстрах"" по ОСАГО. Автомобиль у меня новый на гарантии, приобретён в сентябре 2013г. пробег на момент аварии 11тыс.... ",1.0,29 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153542/?page=549
rosgosstrah,Москва,Каско,"В мае прошлого года у дилера оформили страховку Каско в Росгосстрахе, скоро подходит время менять страховку, и соответственно, столкнулась с проблемой выбора страховой компании. ","Естественно, что первым делом - в интернет, читать отзывы. Сначала отмела очень много страховых компаний, из-за того, что в интернете сплошной негатив, никто у нас на страховом рынке не выплачивает денег, все жулики, хамы и обманщики. Однако, такое мнение у меня развеялось, когда я решила ознакомиться с комментариями по работе моей страховой, с которой... ",4.0,29 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153538/?page=549
rosgosstrah,Мурманск,Каско,"Когда выбирали каско для новой машины читали отзывы, включая здесь. Везде одно и тоже и о всех компаниях - сплошной негатив. ","О себе - проехали 200км с салона и весь правый бок под замену, включая балку)), наехали на стену)) подумали все попали. подали документы, через месяц гдето направление на ремонт, причём меняли все на новое, включая все скрытые дефекты, которые гибдд не написали. Сейчас опять чить подмяли крыло и в течении 10 дней направление на ремонт. Претензий нет... ",5.0,29 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153520/?page=549
rosgosstrah,Барнаул,ОСАГО,"Пришел продлять ОСАГО, по которой Кбм у меня был в прошлом году 3 класс–1. Год проездил без аварий. ","Сам проверил свой Кбм по базе РСА–класс 6, коофициент–0,85.Страховщик говорит, что по ее данным коофициент опять–1.На все мои вопросы отвечает, что ничего не знает–идите к начальнику, которого днем с огнем не найдешь. Видимо они живут в другом мире, только им подвластном. Кроме того , обязывают платить за добровольное страхование жизни.Надо забрать... ",1.0,28 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153458/?page=550
rosgosstrah,Москва,Каско,"При заключении договора обещали ремонт у официального дилера. Однако направили в «подставную», и эта «подставная» компания не использует оригинальные зап.части, технологию и материалы производителя.","Отправить к официальному дилеру отказались, переписка результата не принесла. Разница по деньгам составила 7 тыс руб (у ОД — 22 тыс.руб, в «подставной» — 15 тыс.руб) На эту «подставную» огромное количество нареканий, по срокам, качеству ремонта и обслуживания. Больше страховаться в Росгосстрах никогда НЕ БУДУ!",1.0,28 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153453/?page=550
rosgosstrah,Тамбов,ОСАГО,Один раз застраховал ОСАГО в Росгосстрах-е (кой черт меня туда занес!). ,"Мало того, что они мне страхование жизни навязали (не застрахуешь жизнь - никакого тебе осаго), так еще и коэффициент ""бонус-малус"" обнулили. 20 лет безаварийной езды кобыле в трещину!Сегодня оформлял ОСАГО в Ресо, и там мне показали ответ на запрос в РСА. Коэффициент ""бонус-малус"" НОЛЬ(!) по информации этого гадского росгосстраха.",1.0,28 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153441/?page=550
rosgosstrah,Кандалакша,ОСАГО,Пытался продлить осаго в офисе росгосстраха в Кандалакше. навязывали безальтернативно страховку жизни и здоровья. ,"Предллжил им страховку по СНИЛСу, начали рассказывать сказки, что завис у начальницы компьютер. Напомнил им про закон, про ФАС и комитет по защите прав потребителей. Бестолку. Город маленький, выкручивают жителям руки. Заявили, что в противном случае моё заявлерие будет рассматриваться месяц и затребуют машину ддя осмотра. Поеду в областной город Мурманск... ",1.0,25 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/153100/?page=551
rosgosstrah,Смоленск,ОСАГО,"20 марта попали в ДТП, не виноваты. Подали документы по ОСАГО 23 марта. Начитавшись негативных отзывов о компании (а их в инете большинство), приготовились к тягомотине и судам. ","Но, были приятно удивлены, уже 25 марта приехал оценщик от страховой, сразу скажу, что ни в одной очереди не стояли и агент попался приятный молодой человек, все объяснил и ""разжевал"". Сказали ожидать решения в течение 20 рабочих дней. И, О, чудо! 21 апреля мы получаем максимальную выплату по ОСАГО! Никаких знакомых в компании нет! Я изложила опыт... ",5.0,21 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152488/?page=553
rosgosstrah,Москва,ОСАГО,"Пришел продлять полис ОСАГО, страховался 14 лет подряд,ни одного аварийного случая, при обращении в офис навязывали плюсом страхование жизни в филиале","напомнив им про прокуратуру и ФАС отказали страховать, письменного отказа не выдали,начальство закрылось в кабинете.Этот офис находится Москва, Профсоюзная 43 к 1.Поставил на РГС крест на всегда, застраховался в ИН ГОССТРАХЕ.(Получилось даже немного дешевле). Оценка им -1.",1.0,21 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152454/?page=553
rosgosstrah,Саров,Обслуживание,"Попали в аварию 13.02.2015 не мы виноваты,документы подали 15.02-2015 и на этом всё -тишина,назначили оценку-приехали, оценщик на больничном","назначили ещё-приехали-в отпуске,назначили на 15 марта,не объясняя причины отказали в осмотре,как выяснилось у них вообще нет оценщика и машины с декабря месяца ещё не оценённые стоят,в прямом возмещении отказали якобы из-за того что СТС и ПТС копии ,а не оригиналы,так сотрудница не берёт документы и не даёт их и вообще ни на один вопрос внятно не... ",1.0,21 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152427/?page=553
rosgosstrah,Красноярск,ОСАГО,"Вот уже скоро два месяца, как жду выплаты по Осаго. Являюсь пострадавшим в ДТП, машина на приколе, а обещаниям конца и края нет. Статус выплатного дела за № 10944897 не изменился до сегодняшнего дня. ","До каких пор находиться в стадии ожидания ? Почему- то работники Росгосстраха не считают своим долгом исполнять работу во время. Ведь указаны сроки рассмотрения дел и выплаты по ОСАГО( максимальный срок 20 дней), но решение до сих пор ожидаю и когда дождусь не известно. Видимо результат появится в том случае, если вопрос решаться будет в судебном порядке.... ",1.0,21 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152389/?page=553
rosgosstrah,Владимир,ОСАГО,"В справке о ДТП не было информации о нарушителе, по причине того что он скрылся с места ДТП. Позже ГИБДД его нашли, составили протокол, копию которого мне и отдали. ","Росгосстрах отказывается произвести выплату, потому что в справке нет его данных, а в копию протокола им смотреть ну просто не хочется. А в ГИБДД отказываются вносить дополнения в справку, потому что её оформляют сразу на месте ДТП. Буду подавать в суд на СК.",1.0,20 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152347/?page=553
rosgosstrah,Санкт-Петербург,Каско,Работой страховой доволен на все 100%. 3 страховых случая. Все направления на ремонт выдавались на след рабочий день после подачи заявления. ,"Единственный нюанс - не согласовали замену диска, после ДТП, но это уже обьект отдельного судебного иска. К сожалению стоимость полиса после ДТП, в котором я был не виновен поднялась до заоблачных высот и пришлось сменить страховую компанию.",4.0,20 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152295/?page=553
rosgosstrah,Чехов,ОСАГО,Авто шевроле круз 2014 г. сразу скажу у меня каско от компании Ресо с франшизой в 9 т.р. и осаго россгострах.,"В 2015 январе 20 числах произошло не значительное ДТП в мой шевроле круз во дворах въехало авто лада 14 модели за рулем сидел дедок лет 60, повредил он мне переднее левое крыло, бампер передний и левое зеркало заднего вида.Приехали ДПС зафиксировали дтп виновник происшествия дед.После через несколько дней иду значит я в Ресо со всеми уже бумагами ,... ",1.0,20 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152277/?page=553
rosgosstrah,Владивосток,ОСАГО,"Произошло ДТП.не по моей вине,оформили евро-протокол. ","Хочу сказать,что раньше никогда не приходилось обращаться к страховым,поэтому,пройдя процедуру оценки повреждений,проштудировал весь интернет,в надежде найти положительные отзывы о РОСГОССТРАХЕ,увы,таковых практически не нашел)Однако,спустя три недели пришла выплата),которой я не просто остался доволен,но и отремонтировал в авто то, то даже не планировал)РОСГОССТРАХ-ОТЛИЧНАЯ... ",5.0,19 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152159/?page=554
rosgosstrah,Санкт-Петербург,ОСАГО,Работа в центре урегулирования: ждал пока примут бумажки около 3-х часов!,это еще надо будет ехать на осмотр там видимо ещё 5-ть часов! Короче берут измором! Единственно что порадовало это мягкое кресло! Но Я думаю цена на запчасти будет расплатой за кресло!,1.0,18 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152069/?page=554
rosgosstrah,Екатеринбург,Каско,"застраховали машину, произошло дтп не по нашей причине, в офисе все оформили быстро на замену двери , но выплатили страховку такую что дверь на эту сумму не продает ни один производитель","где брать на помойке? Считаю это мошенничество документы на замену деталей ,а деньги выплатили как на ремонт . Следующую страховку там не оформлю.",1.0,17 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152042/?page=554
rosgosstrah,Казань,ОСАГО,произошло повреждение заднего бампера и обратился в Росгосстрах виновник с другой страховой.,"По новому регламенту обратился в свою страховую Росгосстрах,так они уже задерживают выплату на 1месяц,когда других страховых как МСК и ещё в некоторых страховых компаниях,выплаты проводятся без задержек.Совет один друзья,не нужно страховать в Росгосстрахе.А деньги делают на всём,а результат нулевой!",1.0,17 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/152007/?page=554
rosgosstrah,Санкт-Петербург,Каско,"Произошло повреждение машины,трещина заднего бампера и помято заднее крыло. Звоню оператору, получаю разъяснение какие документы надо предоставить и куда.","Получаю смс с адресом.Еду,народу много,жду по электронной очереди примерно 1,5 часа.По моей страховке возмещение-ремонт страховщика.Девушка спрашивает где мне удобнее ремонтироваться,выбираю.Подъезжаю в выбранный автосервис с направлением.Через несколько дней по звонку отдаю машину и забираю через 2 дня.Отрицательных эмоций по ходу решение проблемы... ",5.0,17 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/151904/?page=554
rosgosstrah,Краснодар,Обслуживание,"Добрый день! По поводу выплаты страховой компании ""Росгосстрах"" 2.04.2015 г. произошло ДТП я не виноват,обратился в СК""Росгосстрах""3.04.2015г. ",за два часа сдал все документы на возмещения ущерба. Сегодня 16.04.2015 года. уже мне возместили ущерб по ДТП. Молодцы! Спасибо !,4.0,16 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/151798/?page=555
rosgosstrah,Новомосковск,ОСАГО,"Добрый день! Спешу сообщить по поводу выплат страховой компании РОСГОССТРАХ, 13.03.2015 произошло дтп я не виноват, обратился в страховую компанию РОСГОССТРАХ. ","Назначили дату осмотра автотранспорта на 19.03.2015, документы полный пакет сдал 23.03.2015, сказали что в течении 20 календарных дней произведут выплаты по причиненному ущербу. Сегодня 16.04.2015, звоню по телефону горячей линии мне отвечают, что ваше дело до сих пор находится на рассмотрении. Это просто выходит за рамки гос. стандарта по страховым... ",1.0,16 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/151785/?page=555
rosgosstrah,Казань,ОСАГО,"В офисе на Чистопольской много сотрудников, которые НИЧЕГО не делают, и только одна сотрудница занимается оформлением страховки, очередь несколько человек, каждого обслуживает минут 30-40. ","Мне нужно было вписать в свой полис человека, на что мне сказали, что данная процедура займет 40 минут!?! Обратилась в офис на ул. Декабристов 191/93, сотрудница Па-ва Светлана оформила полис за 5 минут, большое спасибо",1.0,16 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/151769/?page=556
rosgosstrah,Калуга,ОСАГО,"В Калуге агент Де-ова Ольга отказала в продаже полиса ,но вмести со страховкой жизни полиса ОСАГО продаёт",короче в наглую навязывает доп.услуги.,1.0,15 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/151728/?page=556
rosgosstrah,Санкт-Петербург,Обслуживание,"Вот и меня зачем-то потянуло заказать в ЭТОЙ компании визу ребенку. Когда заказывала, все были любезные и вежливые. Сразу попросила чтобы пометили что мне нужно к 16.04 визу. Заказала 04.04. ","Мне сказали, что постараемся, но оркестровано 20.04. Я согласилась. В итоге, сегодня позвонив в компанию, на мой вопрос: не могли вы подсказать актуальную информацию по моей услуге. На меня наехали, нахамили, сказав что ей не когда общаться, типо клиенты. Я перезвонила через час, меня опять обхамили и сказали что информации нет, звони в офис и бросили... ",1.0,15 апр 2015,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/151706/?page=556
